Date, Close/Last, Volume, Open, High, Low
07/17/2019, 9088.01, 0, 9130.77, 9136.27, 9072.04
07/16/2019, 9118.6, 0, 9162.88, 9170.82, 9116.05
07/15/2019, 9147.67, 0, 9207.88, 9207.88, 9137.41
07/12/2019, 9188.21, 0, 9184.54, 9193.53, 9150.99
07/11/2019, 9161.31, 0, 9156.09, 9162.19, 9112.53
07/10/2019, 9140.83, 0, 9147.1, 9165.75, 9106.35
07/09/2019, 9128.38, 0, 9064.48, 9130.37, 9058.97
07/08/2019, 9095.37, 0, 9115.69, 9126.33, 9081.4
07/05/2019, 9142.22, 0, 9092.7, 9150.38, 9057.78
07/03/2019, 9104.74, 0, 9035.11, 9107.71, 9034.78
07/02/2019, 9017.51, 0, 8938.79, 9017.51, 8931.14
07/01/2019, 8935.99, 0, 8965.17, 8972.47, 8897.42
06/28/2019, 8887.49, 0, 8846.76, 8889.98, 8836.37
06/27/2019, 8816.79, 0, 8725.06, 8822.8, 8725.06
06/26/2019, 8703.86, 0, 8783.5, 8802.78, 8703.86
06/25/2019, 8769.19, 0, 8851.18, 8856.67, 8768.59
06/24/2019, 8854.96, 0, 8914.18, 8920.35, 8851.85
06/21/2019, 8911.48, 0, 8928.66, 8950.64, 8909.08
06/20/2019, 8953.49, 0, 8980.47, 8989.97, 8897.58
06/19/2019, 8914.06, 0, 8861.28, 8916.92, 8857.24
06/18/2019, 8854.57, 0, 8843.38, 8914.07, 8834.5
06/17/2019, 8809.2, 0, 8827.18, 8858.44, 8799.12
06/14/2019, 8819.73, 0, 8839.28, 8840.07, 8796.4
06/13/2019, 8826.94, 0, 8836.79, 8842.23, 8796.96
06/12/2019, 8831.11, 0, 8844.23, 8864.82, 8803.11
06/11/2019, 8854.55, 0, 8955.75, 8961.27, 8819.85
06/10/2019, 8913.15, 0, 8901.81, 8943.07, 8899.7
06/07/2019, 8857.37, 0, 8834.57, 8880.72, 8833.15
06/06/2019, 8817.81, 0, 8798.04, 8831.2, 8750.63
06/05/2019, 8789.82, 0, 8698.41, 8789.96, 8680.68
06/04/2019, 8664.56, 0, 8591.6, 8665.71, 8566.84
06/03/2019, 8528.36, 0, 8536.23, 8563.98, 8483.45
05/31/2019, 8526.59, 0, 8502.83, 8558.46, 8493.08
05/30/2019, 8574.51, 0, 8562.82, 8617.58, 8538.63
05/29/2019, 8549.01, 0, 8554.64, 8559.82, 8496.9
05/28/2019, 8569.66, 0, 8668.06, 8699.28, 8569
05/24/2019, 8669.42, 0, 8664.8, 8685.75, 8641.54
05/23/2019, 8619.66, 0, 8623.42, 8628.61, 8583.97
05/22/2019, 8680.52, 0, 8678.77, 8706.64, 8662.93
05/21/2019, 8695.58, 0, 8655.53, 8711.63, 8653.45
05/20/2019, 8621.61, 0, 8629.87, 8650.15, 8604.04
05/17/2019, 8664.94, 0, 8648.1, 8714.67, 8645.82
05/16/2019, 8698.05, 0, 8639.33, 8735.51, 8636.1
05/15/2019, 8612.91, 0, 8565.68, 8639.46, 8557.63
05/14/2019, 8616.37, 0, 8534.68, 8648.73, 8534.68
05/13/2019, 8516.38, 0, 8562.95, 8583.65, 8494.78
05/10/2019, 8679.75, 0, 8607.02, 8692.28, 8557.93
05/09/2019, 8614.42, 0, 8562.98, 8624.44, 8522.43
05/08/2019, 8621.52, 0, 8606.33, 8667.74, 8606.33
05/07/2019, 8616.85, 0, 8659.01, 8692.29, 8574.01
05/06/2019, 8717.27, 0, 8597.8, 8740.1, 8587.85
05/03/2019, 8701.49, 0, 8621.8, 8704.25, 8616.25
05/02/2019, 8589.25, 0, 8590.68, 8651.06, 8555.29
05/01/2019, 8570.83, 0, 8584.72, 8634.93, 8570.33
04/30/2019, 8635.82, 0, 8622.71, 8638.58, 8584.74
04/29/2019, 8609.57, 0, 8608.42, 8645.61, 8604.27
04/26/2019, 8610.92, 0, 8588.8, 8614.72, 8554.85
04/25/2019, 8578.83, 0, 8560.15, 8592.89, 8510.07
04/24/2019, 8583.49, 0, 8558.56, 8592.65, 8547.51
04/23/2019, 8574.31, 0, 8511.58, 8585.65, 8489.94
04/22/2019, 8495.94, 0, 8508.46, 8511.98, 8478.89
04/18/2019, 8527.65, 0, 8535.2, 8544.35, 8501.43
04/17/2019, 8525.18, 0, 8571.8, 8571.85, 8505.11
04/16/2019, 8555.13, 0, 8557.98, 8568.08, 8544.21
04/15/2019, 8538.5, 0, 8567.56, 8574.53, 8520.43
04/12/2019, 8559.45, 0, 8518.11, 8559.45, 8504.09
04/11/2019, 8478.32, 0, 8497.84, 8509.79, 8462
04/10/2019, 8471.27, 0, 8435.39, 8473.64, 8435.39
04/09/2019, 8431.61, 0, 8472.75, 8475.99, 8420.49
04/08/2019, 8497.63, 0, 8476.77, 8497.81, 8449.36
04/05/2019, 8482.9, 0, 8445.59, 8483.09, 8437.1
04/04/2019, 8437.93, 0, 8430.32, 8450.41, 8411.76
04/03/2019, 8422.97, 0, 8437.68, 8466.64, 8409.92
04/02/2019, 8402.89, 0, 8372.99, 8408.95, 8355
04/01/2019, 8379.93, 0, 8310.23, 8383.54, 8308.37
03/29/2019, 8265.84, 0, 8267.5, 8282.53, 8238.06
03/28/2019, 8225.7, 0, 8184.17, 8227.58, 8168.09
03/27/2019, 8176.06, 0, 8204.57, 8214.55, 8136.63
03/26/2019, 8189.86, 0, 7949.35, 8191.56, 7949.35
03/25/2019, 7869.34, 0, 7843, 7892.96, 7805.82
03/22/2019, 7848.41, 0, 7967.43, 7976.34, 7840.09
03/21/2019, 8010.39, 0, 7912.64, 8025.37, 7909.29
03/20/2019, 7950.08, 0, 8033.67, 8033.67, 7943.76
03/19/2019, 8036.69, 0, 8092.79, 8097.11, 8018.56
03/18/2019, 8060.89, 0, 8045.96, 8079.34, 8040.37
03/15/2019, 8022.7, 0, 7993.04, 8043.69, 7991.17
03/14/2019, 7996, 0, 7997.35, 7997.35, 7964.56
03/13/2019, 7990.57, 0, 7980.45, 8005.31, 7955.18
03/12/2019, 7952.36, 0, 7948.94, 7976.52, 7944.77
03/11/2019, 7932.25, 0, 7867.59, 7932.45, 7860.08
03/08/2019, 7837.84, 0, 7811.12, 7840.89, 7802.79
03/07/2019, 7866.74, 0, 7933.26, 7933.45, 7849.86
03/06/2019, 7950.33, 0, 8030.2, 8031.68, 7950.13
03/05/2019, 8022.15, 0, 8076.84, 8077.19, 8019.99
03/04/2019, 8072.9, 0, 8169.77, 8172.45, 8020.26
03/01/2019, 8140.04, 0, 8116.79, 8157.41, 8086.6
02/28/2019, 8090.15, 0, 8078.41, 8128.46, 8075.78
02/27/2019, 8065.01, 0, 8043.93, 8072.34, 8017.43
02/26/2019, 8069.38, 0, 8066.6, 8092.11, 8054.8
02/25/2019, 8082.82, 0, 8136.96, 8149.18, 8077.81
02/22/2019, 8097.28, 0, 8031.92, 8098.65, 8031.16
