Date, Close/Last, Volume, Open, High, Low
02/21/2019, 27.3265, 1481, 27.0681, 27.3305, 27.0681
02/20/2019, 27.1234, 782, 27.3985, 27.3985, 27.0389
02/19/2019, 27.3239, 2717, 27.2624, 27.3888, 27.2624
02/15/2019, 27.2477, 5839, 27.0972, 27.2624, 27.0972
02/14/2019, 27.1432, 3221, 27.0379, 27.2624, 27.0195
02/13/2019, 27.177, 50308, 27.175, 27.177, 27.1369
02/12/2019, 27.1653, 14853, 27.1236, 27.1944, 27.0696
02/11/2019, 27.2771, 6249, 27.2698, 27.3402, 27.196
02/08/2019, 27.1627, 2851, 27.2333, 27.3329, 27.1361
02/07/2019, 27.2092, 1580, 26.7934, 27.2092, 26.7934
02/06/2019, 26.8046, 7027, 26.7765, 26.8251, 26.7328
02/05/2019, 26.9746, 3772, 26.8114, 26.9746, 26.6798
02/04/2019, 26.897, 2000, 26.6161, 26.897, 26.5918
02/01/2019, 26.6751, 8759, 26.5724, 26.6751, 26.3197
01/31/2019, 26.674, 3291, 26.5335, 26.674, 26.5335
01/30/2019, 26.5559, 18657, 26.3877, 26.6404, 26.378
01/29/2019, 26.258, 202, 26.162, 26.258, 26.162
01/28/2019, 26.1059, 1487, 25.9105, 26.1059, 25.8687
01/25/2019, 25.8582, 459, 25.6588, 25.8582, 25.6588
01/24/2019, 25.4693, 1884, 25.4935, 25.6004, 25.4693
01/23/2019, 25.4679, 200, 25.4352, 25.4679, 25.4352
01/22/2019, 25.269, 1608, 25.3091, 25.3156, 25.2604
01/18/2019, 25.248, 181, 25.1728, 25.248, 25.1728
01/17/2019, 25.1651, 803, 24.993, 25.1651, 24.993
01/16/2019, 24.9476, 1151, 24.8424, 24.9476, 24.7845
01/15/2019, 24.7662, 930, 24.6674, 24.8472, 24.6674
01/14/2019, 24.5726, 1406, 24.579, 24.6577, 24.5294
01/11/2019, 24.5809, 315, 24.3857, 24.5809, 24.3857
01/10/2019, 24.448, 905, 24.093, 24.448, 24.0707
01/09/2019, 24.0991, 1151, 24.1308, 24.1308, 24.0065
01/08/2019, 24.0709, 151, 23.6917, 24.0709, 23.6917
01/07/2019, 23.443, 188, 23.1512, 23.443, 23.1512
01/04/2019, 23.1299, 550, 23.0831, 23.2095, 23.0831
01/03/2019, 22.7189, 752, 22.7138, 22.8885, 22.7138
01/02/2019, 22.7519, 101, 22.8498, 22.8498, 22.7519
12/31/2018, 23.3142, 246, 23.0735, 23.3142, 23.0735
12/28/2018, 23.1975, 1402, 23.3067, 23.3339, 23.1975
12/27/2018, 23.0863, 403, 22.8004, 23.0863, 22.7741
12/26/2018, 23.2188, 1300, 22.5342, 23.2188, 22.5342
12/24/2018, 22.4488, 276, 22.4806, 22.5059, 22.4488
12/21/2018, 23.4406, 407, 23.9258, 23.9258, 23.4406
12/20/2018, 23.6786, 140, 24.0063, 24.0063, 23.6786
12/19/2018, 24.0354, 400, 24.1963, 24.3507, 24.0354
12/18/2018, 24.3456, 694, 24.1093, 24.4279, 24.1093
12/17/2018, 24.0726, 1928, 24.8623, 24.8623, 24.0726
12/14/2018, 24.9108, 690, 24.8769, 24.9161, 24.8769
12/13/2018, 24.9042, 2110, 24.9189, 25.1134, 24.9042
12/12/2018, 24.7003, 827, 25.3548, 25.3548, 24.7003
12/11/2018, 25.2191, 4280, 25.3646, 25.3799, 25.2063
12/10/2018, 25.1279, 314, 25.0361, 25.2292, 25.0361
12/07/2018, 25.2486, 3303, 25.3791, 25.3791, 25.21
12/06/2018, 25.1076, 300, 24.5291, 25.1076, 24.5291
12/04/2018, 24.93, 380, 25.3452, 25.3452, 24.93
12/03/2018, 24.901, 3, 0, 0, 0
11/30/2018, 24.901, 2694, 24.9686, 24.9686, 24.8527
11/29/2018, 24.8334, 300, 24.8334, 24.8334, 24.8334
11/28/2018, 24.7852, 200, 24.7852, 24.7852, 24.7852
11/27/2018, 24.7225, 3989, 24.5438, 24.7225, 24.5438
